CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.0000	0.1400	-1.5181	-0.0000	-1.5000	68.7725
0.0000	0.0000	0.1400	-1.5193	-0.0000	-1.5000	68.5538
0.0000	0.0000	0.1400	-1.5197	-0.0000	-1.5000	68.4444
0.0000	0.0000	0.1400	-1.5200	-0.0000	-1.5000	68.3350
0.0000	0.0000	0.1400	-1.5203	-0.0000	-1.5000	68.2256
0.0000	0.0000	0.1400	-1.5207	-0.0000	-1.5000	68.0066
0.0000	0.0000	0.1400	-1.5207	-0.0000	-1.5000	67.8971
0.0000	0.0000	0.1400	-1.5207	-0.0000	-1.5000	67.6781
0.0000	0.0000	0.1400	-1.5207	-0.0000	-1.5000	67.6781
0.0000	0.0000	0.1400	-1.5205	-0.0000	-1.5000	67.5687
